Name,Address,Phone,Website,Email,All Emails,Google Maps,Rating,Reviews,City
"Morris Auto Sales","155 Bankhead Hwy, Carrollton, GA 30117, USA","(770) 830-0569","http://www.morrisautosalesinc.net/","","","https://maps.google.com/?cid=17618029099084208340",4.5,70,"Carrollton, GA"
"J.C. Lewis Ford Hinesville Service","309 W Oglethorpe Hwy, Hinesville, GA 31313, USA","(912) 391-1858","https://www.jclewisfordofhinesville.com/","","","https://maps.google.com/?cid=6951857477960564029",4.5,56,"Hinesville, GA"
"Southern Auto Deals LLC","315 S Tennessee St, Cartersville, GA 30120, USA","(678) 467-0434","http://www.southernautodeals.net/","","","https://maps.google.com/?cid=7467844470857789454",4.5,53,"Acworth, GA"
"North Cobb Autosales","4877 Lake Acworth Dr, Acworth, GA 30101, USA","(770) 966-0650","https://www.facebook.com/pages/North-Cobb-Autosales/103722223026661","","","https://maps.google.com/?cid=7108813263620330978",4.5,45,"Acworth, GA"
"Tanzo Motors LLC","5028 Augusta Rd, Savannah, GA 31408, USA","(912) 231-3739","http://www.tanzomotors.com/","rocky.pacifico@gmail.com","rocky.pacifico@gmail.com","https://maps.google.com/?cid=17427162508849862827",4.5,39,"Savannah, GA"
"Alpha Auto Solutions LLC","4492 Acworth Industrial Dr NW Suite 102, Acworth, GA 30101, USA","(404) 480-3750","http://www.alphaautollc.com/","","","https://maps.google.com/?cid=7707399887183107278",4.5,38,"Acworth, GA"
"Univeter Motors","3080 Univeter Rd, Canton, GA 30115, USA","(770) 345-6571","http://univetermotors.com/","jerry@jerrydennis.com","jerry@jerrydennis.com","https://maps.google.com/?cid=16716349328368950105",4.5,37,"Canton, GA"
"Fayette Auto Sales","650 Whitney St, Fayetteville, GA 30214, USA","(770) 670-4180","https://www.fayetteautosales.com/","","","https://maps.google.com/?cid=11768299728252857095",4.5,35,"Peachtree City, GA"
"Dalton Auto Center","1909 Abutment Rd, Dalton, GA 30721, USA","(470) 534-7109","http://www.daltonautocenter.com/","daltonautocenter@gmail.com","daltonautocenter@gmail.com","https://maps.google.com/?cid=8060898150111352333",4.5,23,"Dalton, GA"
"MD Auto Sales","3552 Cleveland Hwy, Dalton, GA 30721, USA","(706) 529-7711","https://www.mdautosalesllc.com/","","","https://maps.google.com/?cid=4155643487246318430",4.5,10,"Dalton, GA"
"Moss Motors","2704 N Slappey Blvd, Albany, GA 31701, USA","(229) 405-1780","https://mossmotorsllc.com/","mossmotorsllc@gmail.com","mossmotorsllc@gmail.com","https://maps.google.com/?cid=5003733006272946176",4.5,8,"Albany, GA"
"LGM MOTORS LLC","3901 Stone Mountain Hwy Bld #1, Snellville, GA 30039, USA","(470) 529-0501","https://www.lgmmotorsllc.com/","","","https://maps.google.com/?cid=4126471009615511627",4.5,8,"Snellville, GA"
"Peach State Auto Sales","3964 N Henry Blvd, Stockbridge, GA 30281, USA","","http://peachstateautosales.com/","","","https://maps.google.com/?cid=2234348805613361785",4.5,4,"Stockbridge, GA"
"Scion Of Union City","4115 Jonesboro Rd, Union City, GA 30291, USA","(770) 964-8888","https://www.toyotaofunioncity.com/","","","https://maps.google.com/?cid=16811028080797277392",4.5,2,"Union City, GA"
"World Toyota","5800 Peachtree Blvd, Atlanta, GA 30341, USA","(678) 547-9000","https://www.worldtoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=Homepage","","","https://maps.google.com/?cid=13494278681257175146",4.4,11621,"Atlanta, GA"
"Ed Voyles Chrysler, Dodge, Jeep, Ram of Marietta","789 Cobb Pkwy SE, Marietta, GA 30060, USA","(470) 231-2758","https://www.edvoyleschryslerjeep.net/?utm_campaign=google_my_business&utm_medium=organic&utm_source=google","jhigham@edvoyles.com","jhigham@edvoyles.com","https://maps.google.com/?cid=3605283162702481820",4.4,5954,"Marietta, GA"
"Hennessy Ford Atlanta","5675 Peachtree Blvd, Atlanta, GA 30341, USA","(470) 602-2073","https://www.hennessyford.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBSales","google@hennessycars.com","google@hennessycars.com; amber@hennessyford.com","https://maps.google.com/?cid=6982834492382766855",4.4,5639,"Atlanta, GA"
"Curry Honda Georgia","5525 Peachtree Industrial Blvd, Chamblee, GA 30341, USA","(770) 676-3852","https://www.curryhondaga.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_content=sales","gachahon_leads@lithia.com","gachahon_leads@lithia.com","https://maps.google.com/?cid=11248987696336509694",4.4,5509,"Brookhaven, GA"
"Nalley Toyota of Roswell","11130 Alpharetta Hwy, Roswell, GA 30076, USA","(770) 763-7398","https://www.toyotaofroswell.com/","","","https://maps.google.com/?cid=14059276638593444547",4.4,4872,"Roswell, GA"
"Stone Mountain Honda","3430 US-78, Snellville, GA 30078, USA","(770) 985-1444","https://www.hondaofstonemountain.com/","","","https://maps.google.com/?cid=17137885641026487015",4.4,4783,"Snellville, GA"
"Gwinnett Place Nissan","2555 Pleasant Hill Rd, Duluth, GA 30096, USA","(678) 515-9330","https://www.gwinnettplacenissan.com/?utm_source=google&utm_medium=listing&utm_campaign=google-my-business","sales@gwinnettplacenissan.com","sales@gwinnettplacenissan.com","https://maps.google.com/?cid=8918669910538371038",4.4,4634,"Duluth, GA"
"Atlanta Best Used Cars","5141 Buford Hwy NE, Peachtree Corners, GA 30071, USA","(770) 800-5000","https://www.atlantabestusedcars.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business","internetleads@atlantabestusedcars.net","internetleads@atlantabestusedcars.net","https://maps.google.com/?cid=13455723736891621190",4.4,4627,"Atlanta, GA"
"Nalley Toyota Union City","4115 Jonesboro Rd, Union City, GA 30291, USA","(770) 284-8361","https://www.toyotaofunioncity.com/","toyotadigital@asburyauto.com","toyotadigital@asburyauto.com","https://maps.google.com/?cid=3132968544135117055",4.4,4413,"Peachtree City, GA"
"Landmark Chrysler Dodge Jeep Ram FIAT of Atlanta","5745 Peachtree Blvd, Chamblee, GA 30341, USA","(470) 769-8986","https://landmarkatlanta.com/","","","https://maps.google.com/?cid=15212527612055046884",4.4,4084,"Atlanta, GA"
"Chatham Parkway Toyota","7 Park of Commerce Way Suite 3, Savannah, GA 31405, USA","(912) 231-2020","https://www.chathamparkwaytoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales_website","","","https://maps.google.com/?cid=6608121546175915706",4.4,3736,"Savannah, GA"
"Angela Krause Ford","1575 Mansell Rd, Alpharetta, GA 30009, USA","(470) 706-6872","https://www.angelakrauseford.com/?utm_source=GBP+&utm_medium=organic+&utm_campaign=GBP+Listing","","","https://maps.google.com/?cid=5658150937229645889",4.4,3635,"Alpharetta, GA"
"Carl Black Chevrolet Buick GMC","1110 Roberts Blvd, Kennesaw, GA 30144, USA","(888) 457-2417","https://www.carlblackkennesaw.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb","tim@carlblackmedia.com","tim@carlblackmedia.com","https://maps.google.com/?cid=811922930944477692",4.4,3609,"Kennesaw, GA"
"Southtowne Chevrolet Buick GMC","695 Bullsboro Dr, Newnan, GA 30265, USA","(678) 619-4902","https://www.southtownechevrolet.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=gbp","leads@southtownemotors.motosnap.com","leads@southtownemotors.motosnap.com","https://maps.google.com/?cid=6932750565898853678",4.4,3528,"Peachtree City, GA"
"Southern Motors Savannah CDJR","8701 Abercorn St, Savannah, GA 31406, USA","(912) 925-0400","https://www.southernmotorssavannahcdjr.com/?utm_source=gbp&utm_medium=organic&utm_campaign=website_link","","","https://maps.google.com/?cid=1141023461700832409",4.4,3518,"Savannah, GA"
"Jim Ellis Ford Sandy Springs","7555 Roswell Rd, Atlanta, GA 30350, USA","(470) 888-7466","https://www.jimellisford.com/?utm_medium=organic&utm_source=GMBlisting&utm_campaign=fordsales","fordquote@jimellis.com","fordquote@jimellis.com","https://maps.google.com/?cid=8949237720974070173",4.4,3480,"Sandy Springs, GA"
"Grand Motorcars","1860 Roswell Rd, Marietta, GA 30062, USA","(678) 263-7373","http://www.grandmarietta.com/","","","https://maps.google.com/?cid=13944000645241067267",4.4,3386,"Marietta, GA"
"Ed Voyles Kia","2145 Cobb Pkwy SE, Smyrna, GA 30080, USA","(678) 562-1324","https://www.edvoyleskia.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales","","","https://maps.google.com/?cid=3051365422241844209",4.4,3366,"Smyrna, GA"
"ALM Marietta","1071 Cobb Pkwy SE, Marietta, GA 30060, USA","(678) 621-2977","https://www.almcars.com/location/alm-marietta.htm?utm_source=google&utm_medium=organic&utm_campaign=gmb","sales@almathens.com","sales@almathens.com; feedback@almcars.com","https://maps.google.com/?cid=4906224882514064475",4.4,3331,"Marietta, GA"
"ALM Gwinnett","2520 Pleasant Hill Rd, Duluth, GA 30096, USA","(678) 621-0418","https://www.almcars.com/location/alm-gwinnett.htm?utm_source=google&utm_medium=organic&utm_campaign=gmb","sales@almathens.com","sales@almathens.com; feedback@almcars.com","https://maps.google.com/?cid=10618901663892028043",4.4,3285,"Johns Creek, GA"
"Nissan of Athens","4735 Atlanta Hwy bldg c, Athens, GA 30606, USA","(706) 410-1914","https://www.nissanofathens.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business","","","https://maps.google.com/?cid=11819123943686687236",4.4,3226,"Athens, GA"
"AutoNation Hyundai Savannah","7011 Abercorn St, Savannah, GA 31406, USA","(912) 999-4977","https://www.autonationhyundaisavannah.com/?utm_source=local&utm_medium=organic&utm_campaign=*000012247*GMB","sales@autonationhyundaisavannah.edealerhub.com","sales@autonationhyundaisavannah.edealerhub.com; accessibility@hmausa.com","https://maps.google.com/?cid=10357199687079318979",4.4,3156,"Savannah, GA"
"Hutchinson Kia of Macon","3931 River Pl Dr, Macon, GA 31210, USA","(478) 310-6130","https://www.kiaofmacon.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness","steven.winters@hutchinsonautogroup.com","steven.winters@hutchinsonautogroup.com","https://maps.google.com/?cid=17061622540703145238",4.4,2736,"Macon, GA"
"Hennessy Honda of Woodstock","8931 GA-92, Woodstock, GA 30189, USA","(888) 379-2097","http://www.hennessyhonda.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBSales","sales@hennessyhondaofwoodstock.edealerhub.com","sales@hennessyhondaofwoodstock.edealerhub.com; google@hennessycars.com","https://maps.google.com/?cid=18360168785957071359",4.4,2633,"Woodstock, GA"
"Ed Voyles Kia of Chamblee","5647 Peachtree Blvd, Chamblee, GA 30341, USA","(770) 234-7800","http://www.edvoyleskiachamblee.com/?utm_source=gmb_listing&utm_medium=organic&utm_campaign=mainbutton","jelliott@edvoyles.com","jelliott@edvoyles.com","https://maps.google.com/?cid=7343032995175037074",4.4,2631,"Brookhaven, GA"
"Jim Shorkey Nissan","2400 Browns Bridge Rd, Gainesville, GA 30504, USA","(470) 660-8640","https://www.jimshorkeynissan.com/?utm_source=gbp&utm_medium=organic&utm_campaign=main","","","https://maps.google.com/?cid=8400027908010864808",4.4,2511,"Gainesville, GA"
"Southtowne Hyundai of Newnan","800 Bullsboro Dr, Newnan, GA 30263, USA","(770) 253-1407","https://www.southtownehyundai.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=gbp","aregan@southtowne.com","aregan@southtowne.com","https://maps.google.com/?cid=17561172712439151903",4.4,2463,"Newnan, GA"
"ALM Hyundai Athens","4470 Atlanta Hwy, Athens, GA 30606, USA","(706) 388-6334","https://www.hyundaiathens.com/#utm_source=GOOGLE&utm_medium=GMB&utm_campaign=Search+Page","","","https://maps.google.com/?cid=4865882330628318463",4.4,2312,"Athens, GA"
"Edd Kirby's Adventure Chevrolet Chrysler Jeep Dodge Ram","1501 W Walnut Ave, Dalton, GA 30720, USA","(800) 255-1821","https://www.adventurecars.com/","","","https://maps.google.com/?cid=18123564035768852957",4.4,2294,"Dalton, GA"
"RideNow Powersports McDonough","755 Industrial Blvd, McDonough, GA 30253, USA","(770) 829-0554","https://www.ridenowmcdonough.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","sales@freedompowersportsofmcdonough.edealerhub.com","sales@freedompowersportsofmcdonough.edealerhub.com; hcarnicom@fps-us.com","https://maps.google.com/?cid=2202512509238280248",4.4,1944,"McDonough, GA"
"El Compadre Trucks","5690 Buford Hwy NE, Atlanta, GA 30340, USA","(770) 455-3000","http://www.elcompadretrucks.com/","elcompadretrucks@gmail.com","elcompadretrucks@gmail.com","https://maps.google.com/?cid=5820027311468748427",4.4,1845,"Dunwoody, GA"
"CDJR of Woodstock","8811 GA-92, Woodstock, GA 30189, USA","(470) 740-9750","http://www.cdjrofwoodstock.com/","","","https://maps.google.com/?cid=9566742344464217807",4.4,1801,"Woodstock, GA"
"Heritage Cadillac","7134 Jonesboro Rd, Morrow, GA 30260, USA","(770) 884-1834","http://www.heritagecadillac.net/?utm_source=GMB+Main+Listing&utm_medium=organic","","","https://maps.google.com/?cid=4109244591915977229",4.4,1708,"Stockbridge, GA"
"Master Buick GMC","3710 Washington Rd, Augusta, GA 30907, USA","(706) 250-8771","https://www.masterbuickgmc.com/?utm_source=gmb&utm_medium=organic","","","https://maps.google.com/?cid=7736799795214329119",4.4,1654,"Augusta, GA"
"ALM Hyundai West","669 Thornton Rd, Lithia Springs, GA 30122, USA","(678) 890-5860","https://www.almhyundaiwest.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp","","","https://maps.google.com/?cid=13607276981016498880",4.4,1544,"Douglasville, GA"
"Butler Chevrolet","2020 Riverside Dr, Macon, GA 31204, USA","(478) 225-4636","https://www.butlerchevy.com/","","","https://maps.google.com/?cid=18309152441674531066",4.4,1529,"Macon, GA"
"ALM Roswell","891 Mansell Rd, Roswell, GA 30076, USA","(678) 292-2000","https://www.almcars.com/location/alm-roswell.htm?utm_source=google&utm_medium=organic&utm_campaign=gmb","sales@almathens.com","sales@almathens.com; feedback@almcars.com","https://maps.google.com/?cid=8703429212629340535",4.4,1465,"Sandy Springs, GA"
"Carl Black Buick GMC","11225 Alpharetta Hwy, Roswell, GA 30076, USA","(888) 491-7859","https://www.carlblackroswell.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_id=honestseodigital","","","https://maps.google.com/?cid=4140282493344218014",4.4,1459,"Roswell, GA"
"Auto Barn LLC","124 Bledsoe Rd, Newnan, GA 30265, USA","(770) 251-7620","http://www.autobarnga.com/","","","https://maps.google.com/?cid=9177833774667068137",4.4,1443,"Peachtree City, GA"
"Gravity Autos Sandy Springs","7360 Roswell Rd, Sandy Springs, GA 30328, USA","(404) 991-5075","https://www.gravityautossandysprings.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","","","https://maps.google.com/?cid=10795904458399397953",4.4,1436,"Sandy Springs, GA"
"CarMax","6463 Veterans Pkwy, Columbus, GA 31909, USA","(706) 225-5797","https://www.carmax.com/stores/6025?utm_source=SEO_Local&utm_medium=SEO_Local_Snack_Pack&utm_campaign=SEO_GA&utm_content=SEO_Columbus&utm_term=SEO_6025","","","https://maps.google.com/?cid=14028941095196830699",4.4,1305,"Columbus, GA"
"RBM of Atlanta, Inc.","7640 Roswell Rd, Atlanta, GA 30350, USA","(770) 390-0700","https://www.rbmofatlanta.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_content=website_button","sales@rbmofatlanta.com","sales@rbmofatlanta.com","https://maps.google.com/?cid=12921392274730515841",4.4,1170,"Sandy Springs, GA"
"AutoNation Volkswagen Columbus","3000 N Lake Pkwy #300, Columbus, GA 31909, USA","(706) 522-2148","https://www.autonationvolkswagencolumbus.com/?&utm_source=local&utm_medium=organic&utm_campaign=*000012247*GMB","gm2293@autonation.com","gm2293@autonation.com","https://maps.google.com/?cid=5837202206290059162",4.4,1142,"Columbus, GA"
"Auto Gallery Lawrenceville","591 Buford Dr, Lawrenceville, GA 30045, USA","(770) 338-1236","https://www.autogalleryinc.com/","","","https://maps.google.com/?cid=2678502591226679162",4.4,1127,"Lawrenceville, GA"
"Paul Thigpen Chevrolet GMC","100 Semco Dr, Vidalia, GA 30474, USA","(912) 386-0202","https://www.paulthigpenchevy.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=main","landerson@paulthigpenchevy.com","landerson@paulthigpenchevy.com","https://maps.google.com/?cid=11894870526206308339",4.4,911,"Statesboro, GA"
"Atlanta Used Car Sales Marietta","1781 Cobb Pkwy SE, Marietta, GA 30060, USA","(678) 771-8300","http://atlantausedcarsalesinc.com/","","","https://maps.google.com/?cid=3782748982558726457",4.4,905,"Sandy Springs, GA"
"Paul Thigpen CDJR Waynesboro","480 US-25, Waynesboro, GA 30830, USA","(762) 365-0910","https://paulthigpencdjrwaynesboro.com/","","","https://maps.google.com/?cid=13926499943856281778",4.4,891,"Statesboro, GA"
"AUTOPLEX ATLANTA","3265 Commerce Ave NW, Duluth, GA 30096, USA","(470) 458-9350","http://www.autoplexatlanta.com/","","","https://maps.google.com/?cid=4598628521818082783",4.4,878,"Atlanta, GA"
"Cronic Nissan","2624 N Expy, Griffin, GA 30223, USA","(678) 272-5965","https://www.cronicnissan.net/?utm_source=GMBListing&utm_medium=organic&utm_campaign=googlebusinessprofile","sales@cronicnissan.edealerhub.com","sales@cronicnissan.edealerhub.com","https://maps.google.com/?cid=16422212644956749548",4.4,773,"Griffin, GA"
"Griffin Chrysler Dodge Jeep Ram Valdosta","4164 N Valdosta Rd, Valdosta, GA 31602, USA","(229) 242-1540","https://www.griffincdjrvaldosta.com/?utm_source=GMB&utm_campaign=MapPackClick","","","https://maps.google.com/?cid=489066696371256996",4.4,740,"Valdosta, GA"
"Acceptance Auto Sales","3044 Peachtree St, Lithia Springs, GA 30122, USA","(770) 745-4491","http://www.acceptanceautosale.com/","","","https://maps.google.com/?cid=1035499430003171569",4.4,720,"Douglasville, GA"
"Jim Hardman Buick Gmc, Inc.","1592 Browns Bridge Rd, Gainesville, GA 30501, USA","(770) 718-3111","https://www.hardmancars.com/","","","https://maps.google.com/?cid=12051445613630453844",4.4,718,"Gainesville, GA"
"BMVW","6781 Londonderry Way, Union City, GA 30291, USA","(770) 969-9999","https://www.bmvw.com/","","","https://maps.google.com/?cid=17039780804635101945",4.4,668,"Union City, GA"
"Interstate Auto Sales of Macon","5081 Mercer University Dr, Macon, GA 31210, USA","(478) 216-5900","http://www.interstateridesofmacon.com/","","","https://maps.google.com/?cid=4007639826018766071",4.4,644,"Macon, GA"
"Atlanta Car Online","10425 Alpharetta St, Roswell, GA 30075, USA","(770) 552-7272","http://www.atlantacaronline.com/","","","https://maps.google.com/?cid=2388639567070338275",4.4,585,"Roswell, GA"
"Taylor BMW","4180 Washington Rd, Martinez, GA 30809, USA","(706) 868-6400","http://www.taylorbmw.com/","","","https://maps.google.com/?cid=10983784317655272374",4.4,510,"Augusta, GA"
"Hardy Superstore","1249 Charles Hardy Pkwy, Dallas, GA 30157, USA","(770) 445-9411","http://www.hardysuperstore.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness","","","https://maps.google.com/?cid=8437179945449734837",4.4,437,"Carrollton, GA"
"Statesboro Powersports Inc.","22681 US-80, Statesboro, GA 30461, USA","(912) 764-2547","https://statesboropowersports.org/","ex@mple.com","ex@mple.com","https://maps.google.com/?cid=2698510908383437154",4.4,429,"Statesboro, GA"
"James O'Neal Chrysler Dodge Jeep Ram","1634 US-27, Bremen, GA 30110, USA","(770) 796-7038","https://www.jamesonealchryslerdodgejeep.com/?utm_campaign=GBP_website_button&utm_medium=organic&utm_source=google","cody@onealram.com","cody@onealram.com","https://maps.google.com/?cid=4817019090455813386",4.4,413,"Carrollton, GA"
"Jarrard Pre-Owned Vehicles","2330 Northside Dr W, Statesboro, GA 30458, USA","(912) 764-8484","https://www.jarrardpreowned.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_content=website_button","","","https://maps.google.com/?cid=1606717914002839750",4.4,393,"Statesboro, GA"
"Georgia Luxury Cars","687 Cobb Pkwy SE South, Marietta, GA 30060, USA","","http://www.galuxurycars.com/","","","https://maps.google.com/?cid=14179823865155653198",4.4,354,"Marietta, GA"
"BMW of Albany","801 E Oglethorpe Blvd, Albany, GA 31705, USA","(229) 883-2040","https://www.bmwofalbany.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales","info@bmwofalbany.com","info@bmwofalbany.com","https://maps.google.com/?cid=7057447475008591996",4.4,322,"Albany, GA"
"Interstate Auto Sales of Warner Robins","1856 Watson Blvd, Warner Robins, GA 31093, USA","(478) 236-1300","http://interstateridesofwr.com/","interstateautowr@gmail.com","interstateautowr@gmail.com; autointerstate@att.net; interstateautosalesbyron@gmail.com; interstatemacon@gmail.com; interstateas8@gmail.com","https://maps.google.com/?cid=4249955128369621868",4.4,284,"Warner Robins, GA"
"USA Used Cars","6735 Atlanta Hwy Suite C, Alpharetta, GA 30004, USA","(770) 676-5940","http://www.usausedcarsatl.com/","","","https://maps.google.com/?cid=8928707208134072185",4.4,280,"Alpharetta, GA"
"Awah Auto Sales Inc","5455 GA-20 suite c, Loganville, GA 30052, USA","(470) 237-6160","https://awahautosales.com/","awahautosale@gmail.com","awahautosale@gmail.com","https://maps.google.com/?cid=16731474295906156239",4.4,277,"Snellville, GA"
"Parker Chevrolet GMC","517 Gorday Dr, Ashburn, GA 31714, USA","(229) 513-1011","https://www.parkerchevrolet.com/","","","https://maps.google.com/?cid=49660091285883298",4.4,269,"Albany, GA"
"Carmazen","262B Fairview Rd, Ellenwood, GA 30294, USA","(678) 782-5655","http://www.carmazen.com/","","","https://maps.google.com/?cid=1881279901322219570",4.4,258,"Stockbridge, GA"
"Jacky Jones Sales and Service","2407 Browns Bridge Rd, Gainesville, GA 30504, USA","(770) 536-8875","https://www.jackyjonessales.com/","jgreene@jackyjones.net","jgreene@jackyjones.net","https://maps.google.com/?cid=9912501879116331237",4.4,245,"Gainesville, GA"
"GA Auto World of Woodstock","10915 GA-92, Woodstock, GA 30188, USA","(678) 540-6467","http://www.georgiaautoworld.com/","","","https://maps.google.com/?cid=14187091534725793722",4.4,245,"Woodstock, GA"
"John Thornton Cadillac","1492 N Park St, Carrollton, GA 30117, USA","(770) 832-9602","https://www.johnthorntoncadillac.com/?utm_source=Google&utm_medium=organic&utm_campaign=Website-GMB","sales@johnthorntoncadillacbuickgmc.edealerhub.com","sales@johnthorntoncadillacbuickgmc.edealerhub.com","https://maps.google.com/?cid=6510538451612862618",4.4,233,"Carrollton, GA"
"CarsCatch Used Car Sales","7286 GA-92, Woodstock, GA 30189, USA","(678) 400-3323","http://www.carscatch.com/","info@carscatch.com","info@carscatch.com","https://maps.google.com/?cid=7496432057498028346",4.4,231,"Woodstock, GA"
"Prince Chevrolet Tifton","1410 US-82, Tifton, GA 31793, USA","(866) 235-6055","https://www.princeautotifton.com/?utm_source=google_my_business&utm_medium=organic","","","https://maps.google.com/?cid=14773391212013410213",4.4,230,"Albany, GA"
"Global Motors VIP","2833 S Cobb Dr SE, Smyrna, GA 30080, USA","(770) 989-1142","http://www.globalmotorsvip.com/","","","https://maps.google.com/?cid=16772983150503805499",4.4,225,"Smyrna, GA"
"On the Road Again Auto Sales","6077 New Peachtree Rd, Atlanta, GA 30340, USA","(770) 454-9770","http://ontheroadagaincars.com/","","","https://maps.google.com/?cid=6626260842484454164",4.4,149,"Sandy Springs, GA"
"Acceptance Auto Sales","11220 Veterans Memorial Hwy, Douglasville, GA 30134, USA","(770) 637-6517","http://acceptanceautocars.com/","","","https://maps.google.com/?cid=2448699975117960419",4.4,143,"Douglasville, GA"
"Global Motorsports","2200 Browns Bridge Rd, Gainesville, GA 30501, USA","(678) 971-1854","http://globalmotorsusa.com/","","","https://maps.google.com/?cid=290277515681367250",4.4,142,"Gainesville, GA"
"Augusta Motors","3670 Peach Orchard Rd, Augusta, GA 30906, USA","(706) 705-2525","http://augustamotors.com/","","","https://maps.google.com/?cid=12325094196743434784",4.4,127,"Augusta, GA"
"Promace Imports USA Inc","1850 Cobb Pkwy SE, Marietta, GA 30060, USA","(770) 850-3821","http://www.promaceimports.com/","","","https://maps.google.com/?cid=14899877603016344786",4.4,124,"Smyrna, GA"
"Diego Auto Sales","1516 Atlanta Hwy, Gainesville, GA 30504, USA","(770) 635-5927","http://www.diegoautosales1.com/","","","https://maps.google.com/?cid=8384335363449798685",4.4,115,"Gainesville, GA"
"Midsouth Auto Sales LLC","100 Denesha Todd Ct B, Fayetteville, GA 30214, USA","(770) 461-2832","https://www.facebook.com/midsouth.autosales.5","","","https://maps.google.com/?cid=6512868054095917180",4.4,111,"Peachtree City, GA"
"Vaden Chevrolet Pooler Service","300 Outlet Pkwy, Pooler, GA 31322, USA","(912) 450-7398","https://www.vadenchevroletpooler.com/service-department?utm_source=GMB_profile&utm_medium=organic","","","https://maps.google.com/?cid=11057149846560200152",4.4,100,"Pooler, GA"
"Gwinnett Car Care Sales","374 Buford Dr, Lawrenceville, GA 30046, USA","(678) 376-0303","http://www.gwinnettcarcaresales.com/","","","https://maps.google.com/?cid=6225871600569717145",4.4,96,"Lawrenceville, GA"
"R & R Auto Sales","2849 Savannah Hwy, Jesup, GA 31545, USA","(912) 427-8880","https://rrautosalesinc.com/inventory","rrautosalesinc@outlook.com","rrautosalesinc@outlook.com","https://maps.google.com/?cid=6578166983745548237",4.4,90,"Hinesville, GA"
"El Primo Auto Sales Inc.","2400 Danielsville Rd, Athens, GA 30601, USA","(706) 549-2545","http://www.elprimoauto.com/","","","https://maps.google.com/?cid=13551795864371911450",4.4,67,"Athens, GA"
"B Brother Auto Sale Inc","3560 Buford Hwy STE A, Duluth, GA 30096, USA","(404) 587-6537","https://www.bbrotherautosales.com/contact","","","https://maps.google.com/?cid=10189959857299044490",4.4,59,"Duluth, GA"
"Azalea City Auto Sales & Service LLC","401 E Gordon St, Valdosta, GA 31601, USA","(229) 293-7337","http://azaleacityautosales.net/","mhenkels@azaleacityautosales.net","mhenkels@azaleacityautosales.net","https://maps.google.com/?cid=11414478059968062686",4.4,54,"Valdosta, GA"
"Velasquez Auto Sales","2140 McGee Rd SW, Snellville, GA 30078, USA","(470) 514-5271","https://velasquezautosales.com/","","","https://maps.google.com/?cid=14183130720550808673",4.4,53,"Snellville, GA"
"Calhoun Auto Outlet","446 Hwy 53, Calhoun, GA 30701, USA","(706) 625-7074","http://www.calhounautooutlet.com/","","","https://maps.google.com/?cid=9382087198245114242",4.4,49,"Rome, GA"
"J & S Auto Brokers","4420 17th Ave, Columbus, GA 31904, USA","(706) 221-8211","http://jandsautobroker.com/","","","https://maps.google.com/?cid=17849561119241440221",4.4,42,"Columbus, GA"
"Car Point Inc","6978 Buford Hwy NE, Atlanta, GA 30340, USA","(678) 421-9988","https://car-point-inc.edan.io/","","","https://maps.google.com/?cid=3883431531386170189",4.4,40,"Chamblee, GA"
"Atlantic Motors Inc","2510 Chamblee Tucker Rd, Chamblee, GA 30341, USA","(770) 635-5304","http://atlanticmotorsga.com/","","","https://maps.google.com/?cid=12546668971614850730",4.4,35,"Brookhaven, GA"
"Southern Auto Sales","2201 E Morris St, Dalton, GA 30721, USA","(706) 226-8400","https://www.facebook.com/SouthernAutoDalton/","","","https://maps.google.com/?cid=3092818624684885087",4.4,19,"Dalton, GA"
"C & C Auto Sales","301b N Park St, Carrollton, GA 30117, USA","(770) 836-8987","http://www.candcautosales.net/","osmaniftikhar95@gmail.com","osmaniftikhar95@gmail.com","https://maps.google.com/?cid=2565978360051216427",4.4,13,"Carrollton, GA"
"Stone Mountain Toyota","4220 Stone Mountain Hwy, Lilburn, GA 30047, USA","(470) 317-3520","http://www.stonemountaintoyota.com/?utm_source=google&utm_campaign=GoogleLocalListing&utm_medium=organic","","","https://maps.google.com/?cid=7691386723730044010",4.3,11535,"Snellville, GA"
