Name,Address,Phone,Website,Email,All Emails,Google Maps,Rating,Reviews,City
"AutoNation Volkswagen Columbus","3000 N Lake Pkwy #300, Columbus, GA 31909, USA","(706) 522-2148","https://www.autonationvolkswagencolumbus.com/?&utm_source=local&utm_medium=organic&utm_campaign=*000012247*GMB","gm2293@autonation.com","gm2293@autonation.com","https://maps.google.com/?cid=5837202206290059162",4.4,1142,"Columbus, GA"
"Paul Thigpen Chevrolet GMC","100 Semco Dr, Vidalia, GA 30474, USA","(912) 386-0202","https://www.paulthigpenchevy.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=main","landerson@paulthigpenchevy.com","landerson@paulthigpenchevy.com","https://maps.google.com/?cid=11894870526206308339",4.4,911,"Statesboro, GA"
"Cronic Nissan","2624 N Expy, Griffin, GA 30223, USA","(678) 272-5965","https://www.cronicnissan.net/?utm_source=GMBListing&utm_medium=organic&utm_campaign=googlebusinessprofile","sales@cronicnissan.edealerhub.com","sales@cronicnissan.edealerhub.com","https://maps.google.com/?cid=16422212644956749548",4.4,773,"Griffin, GA"
"Statesboro Powersports Inc.","22681 US-80, Statesboro, GA 30461, USA","(912) 764-2547","https://statesboropowersports.org/","ex@mple.com","ex@mple.com","https://maps.google.com/?cid=2698510908383437154",4.4,429,"Statesboro, GA"
"James O'Neal Chrysler Dodge Jeep Ram","1634 US-27, Bremen, GA 30110, USA","(770) 796-7038","https://www.jamesonealchryslerdodgejeep.com/?utm_campaign=GBP_website_button&utm_medium=organic&utm_source=google","cody@onealram.com","cody@onealram.com","https://maps.google.com/?cid=4817019090455813386",4.4,413,"Carrollton, GA"
"BMW of Albany","801 E Oglethorpe Blvd, Albany, GA 31705, USA","(229) 883-2040","https://www.bmwofalbany.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales","info@bmwofalbany.com","info@bmwofalbany.com","https://maps.google.com/?cid=7057447475008591996",4.4,322,"Albany, GA"
"Interstate Auto Sales of Warner Robins","1856 Watson Blvd, Warner Robins, GA 31093, USA","(478) 236-1300","http://interstateridesofwr.com/","interstateautowr@gmail.com","interstateautowr@gmail.com; autointerstate@att.net; interstateautosalesbyron@gmail.com; interstatemacon@gmail.com; interstateas8@gmail.com","https://maps.google.com/?cid=4249955128369621868",4.4,284,"Warner Robins, GA"
"Awah Auto Sales Inc","5455 GA-20 suite c, Loganville, GA 30052, USA","(470) 237-6160","https://awahautosales.com/","awahautosale@gmail.com","awahautosale@gmail.com","https://maps.google.com/?cid=16731474295906156239",4.4,277,"Snellville, GA"
"Jacky Jones Sales and Service","2407 Browns Bridge Rd, Gainesville, GA 30504, USA","(770) 536-8875","https://www.jackyjonessales.com/","jgreene@jackyjones.net","jgreene@jackyjones.net","https://maps.google.com/?cid=9912501879116331237",4.4,245,"Gainesville, GA"
"John Thornton Cadillac","1492 N Park St, Carrollton, GA 30117, USA","(770) 832-9602","https://www.johnthorntoncadillac.com/?utm_source=Google&utm_medium=organic&utm_campaign=Website-GMB","sales@johnthorntoncadillacbuickgmc.edealerhub.com","sales@johnthorntoncadillacbuickgmc.edealerhub.com","https://maps.google.com/?cid=6510538451612862618",4.4,233,"Carrollton, GA"
"CarsCatch Used Car Sales","7286 GA-92, Woodstock, GA 30189, USA","(678) 400-3323","http://www.carscatch.com/","info@carscatch.com","info@carscatch.com","https://maps.google.com/?cid=7496432057498028346",4.4,231,"Woodstock, GA"
"R & R Auto Sales","2849 Savannah Hwy, Jesup, GA 31545, USA","(912) 427-8880","https://rrautosalesinc.com/inventory","rrautosalesinc@outlook.com","rrautosalesinc@outlook.com","https://maps.google.com/?cid=6578166983745548237",4.4,90,"Hinesville, GA"
"Azalea City Auto Sales & Service LLC","401 E Gordon St, Valdosta, GA 31601, USA","(229) 293-7337","http://azaleacityautosales.net/","mhenkels@azaleacityautosales.net","mhenkels@azaleacityautosales.net","https://maps.google.com/?cid=11414478059968062686",4.4,54,"Valdosta, GA"
"C & C Auto Sales","301b N Park St, Carrollton, GA 30117, USA","(770) 836-8987","http://www.candcautosales.net/","osmaniftikhar95@gmail.com","osmaniftikhar95@gmail.com","https://maps.google.com/?cid=2565978360051216427",4.4,13,"Carrollton, GA"
"Honda South","6871 Mt Zion Blvd, Morrow, GA 30260, USA","(770) 919-5908","https://www.hondasouth.com/","timothy.springer@hondasouth.com","timothy.springer@hondasouth.com","https://maps.google.com/?cid=6084805968468676353",4.3,4081,"McDonough, GA"
"AutoNation Honda Thornton Road","1979 Thornton Rd, Lithia Springs, GA 30122, USA","(770) 674-6078","https://www.autonationhondathorntonroad.com/?utm_source=local&utm_medium=organic&utm_campaign=*000012247*GMB","gm2489@autonation.com","gm2489@autonation.com","https://maps.google.com/?cid=15656371691116833280",4.3,3670,"Douglasville, GA"
"ALM Nissan Newnan","783 Bullsboro Dr, Newnan, GA 30265, USA","(770) 525-3282","https://www.almnissannewnan.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp","sales@almnissannewnan.com","sales@almnissannewnan.com","https://maps.google.com/?cid=13031496450449807127",4.3,3045,"Peachtree City, GA"
"Calavan Chrysler Dodge Jeep RAM","1251 Thornton Rd, Lithia Springs, GA 30122, USA","(770) 942-1102","https://www.calavancdjrwest.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales","leads@cdjrsales.calavancars.com","leads@cdjrsales.calavancars.com","https://maps.google.com/?cid=6447250397301551798",4.3,2772,"Douglasville, GA"
"Automax Atlanta","5034 Lawrenceville Hwy, Lilburn, GA 30047, USA","(404) 454-0000","http://www.automaxatlanta.com/","sales@automaxatlanta.com","sales@automaxatlanta.com","https://maps.google.com/?cid=15829361824486012337",4.3,2429,"Atlanta, GA"
"Krause Family Ford","195 Woodstock Pkwy, Woodstock, GA 30188, USA","(770) 809-1030","https://www.krausefamilyford.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb%20listing","mobileservice@krausefamilyford.com","mobileservice@krausefamilyford.com","https://maps.google.com/?cid=6514441756289189379",4.3,2299,"Woodstock, GA"
"AutoNation Chrysler Dodge Jeep RAM South Columbus","2201 Victory Dr, Columbus, GA 31901, USA","(706) 522-2089","https://www.autonationchryslerdodgejeepramsouthcolumbus.com/?&utm_source=local&utm_medium=organic&utm_campaign=*000012247*GMB","gm2278@autonation.com","gm2278@autonation.com","https://maps.google.com/?cid=153977564686625868",4.3,2105,"Columbus, GA"
"Jim Ellis Buick GMC Atlanta","5862 Peachtree Blvd, Atlanta, GA 30341, USA","(770) 676-3287","https://www.jimellisbuickgmcatlanta.com/?utm_medium=organic&utm_source=GMBlisting&utm_campaign=buickgmcsales","bmcloughlin@jimellis.com","bmcloughlin@jimellis.com","https://maps.google.com/?cid=11029452765999252978",4.3,2065,"Dunwoody, GA"
"Franklin Chevrolet GMC","106 Northside Dr E, Statesboro, GA 30458, USA","(912) 225-0449","https://www.franklinmotorgroup.com/?utm_source=GBP&utm_medium=organic","adoyle@franklinchevrolet.com","adoyle@franklinchevrolet.com","https://maps.google.com/?cid=8236033920217143151",4.3,1882,"Statesboro, GA"
"Jim Ellis Automotive Group","5855 Peachtree Blvd, Atlanta, GA 30341, USA","(770) 458-6811","https://www.jimellis.com/","shanew@jimellis.com","shanew@jimellis.com","https://maps.google.com/?cid=1005701968134927551",4.3,1193,"Sandy Springs, GA"
"Cronic Chrysler Dodge Jeep Ram","2515 N Expy, Griffin, GA 30223, USA","(470) 765-4787","https://www.cronicchryslerdodgejeepram.com/?utm_source=GMB_Listing&utm_medium=organic","rlewis@croniccars.com","rlewis@croniccars.com","https://maps.google.com/?cid=4585784672540843601",4.3,1144,"McDonough, GA"
"Rincon Chevrolet","5480 GA-21, Rincon, GA 31326, USA","(866) 349-1775","https://www.rinconchevrolet.com/","tlittles@rinconchevrolet.com","tlittles@rinconchevrolet.com","https://maps.google.com/?cid=11171067849587778618",4.3,1053,"Pooler, GA"
"Hutchinson GMC","3989 River Pl Dr, Macon, GA 31210, USA","(478) 309-5436","https://www.hutchinsongmc.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness","nichole@hutchinsonautomall.com","nichole@hutchinsonautomall.com","https://maps.google.com/?cid=3661048427575549461",4.3,831,"Macon, GA"
"Georgia Auto Gallery","5384 Lawrenceville Hwy, Lilburn, GA 30047, USA","(770) 573-7912","http://www.georgiaautogallery.com/","ali.supariwala@gmail.com","ali.supariwala@gmail.com","https://maps.google.com/?cid=2965795646462239730",4.3,756,"Lawrenceville, GA"
"Jackson Automotive Group","4781 Riverside Dr, Macon, GA 31210, USA","(478) 477-4858","https://www.jacksonautomotive.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_content=website_button","cspencer@jacksonautomotive.com","cspencer@jacksonautomotive.com","https://maps.google.com/?cid=15993528846982378435",4.3,367,"Macon, GA"
"Auto Star","4395 Buford Hwy NE, Peachtree Corners, GA 30071, USA","(770) 446-8772","https://autostarga.com/","autostar.norcross@gmail.com","autostar.norcross@gmail.com; autostartucker@gmail.com; autostar02@gmail.com; 3797autostar@gmail.com","https://maps.google.com/?cid=3606092676669554003",4.3,312,"Johns Creek, GA"
"J & D Auto Sales","2208 S Dixie Hwy, Dalton, GA 30720, USA","(706) 275-6226","http://www.janddautos.com/","janddauto@hotmail.com","janddauto@hotmail.com","https://maps.google.com/?cid=17582769436447316933",4.3,183,"Dalton, GA"
"Competitive Auto Sales","3271 US-80, Bloomingdale, GA 31302, USA","(912) 748-4244","https://competitiveauto.net/","competitiveautosales@gmail.com","competitiveautosales@gmail.com","https://maps.google.com/?cid=7227397759858821796",4.3,158,"Pooler, GA"
"Land A Cars","5830 Atlanta Hwy, Alpharetta, GA 30004, USA","(470) 219-5001","http://www.landacars.com/","landacars@yahoo.com","landacars@yahoo.com","https://maps.google.com/?cid=8944401748539957431",4.3,121,"Alpharetta, GA"
"World Wide Auto Sales","140 Fairground St SE, Marietta, GA 30060, USA","(770) 425-1110","http://worldwideautomarietta.com/","mail@wwautos.com","mail@wwautos.com","https://maps.google.com/?cid=6808433296077498864",4.3,99,"Marietta, GA"
"Savannah Auto Inc","1103 Chatham Pkwy, Garden City, GA 31408, USA","(912) 352-3168","http://www.savannahauto.net/","savannahauto@hotmail.com","savannahauto@hotmail.com","https://maps.google.com/?cid=2128966940140683934",4.3,48,"Savannah, GA"
"Car Nation Auto Sales","1001 S Slappey Blvd, Albany, GA 31701, USA","(229) 496-1778","https://carnationga.com/","austin.carnation@gmail.com","austin.carnation@gmail.com","https://maps.google.com/?cid=8310274349849013384",4.3,39,"Albany, GA"
"All Pro Auto Mart","98 N Expy, Griffin, GA 30223, USA","(770) 412-7755","http://www.allproautomart.com/","allproautomart@gmail.com","allproautomart@gmail.com","https://maps.google.com/?cid=14634176823193699516",4.3,6,"Griffin, GA"
"McDonough Nissan","1775 Avalon Pkwy, McDonough, GA 30253, USA","(770) 282-5077","https://www.mcdonoughnissan.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business","rpolk@mcdonoughnissan.com","rpolk@mcdonoughnissan.com","https://maps.google.com/?cid=17664254599622692126",4.2,4257,"McDonough, GA"
"Gwinnett Place Ford","3230 Satellite Blvd, Duluth, GA 30096, USA","(404) 418-6877","https://www.gwinnettplaceford.com/?utm_source=google&utm_medium=listing&utm_campaign=google-my-business","sales@gwinnettplaceford.com","sales@gwinnettplaceford.com","https://maps.google.com/?cid=16446518166809384622",4.2,3271,"Johns Creek, GA"
"John Thornton Chevrolet","1971 Thornton Rd, Lithia Springs, GA 30122, USA","(770) 941-8550","https://www.johnthornton.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB+posts","dramsdell@johnthornton.com","dramsdell@johnthornton.com; matt@chucktownhomes.com","https://maps.google.com/?cid=11509851135105301247",4.2,2386,"Douglasville, GA"
"AutoNation Chrysler Dodge Jeep RAM North Columbus","3000 N Lake Pkwy, Columbus, GA 31909, USA","(706) 522-2116","https://www.autonationchryslerdodgejeepramnorthcolumbus.com/?&utm_source=local&utm_medium=organic&utm_campaign=*000012247*GMB","gm2249@autonation.com","gm2249@autonation.com","https://maps.google.com/?cid=16067047391133254740",4.2,1948,"Columbus, GA"
"SONS Chevrolet","3615 Manchester Expy, Columbus, GA 31909, USA","(706) 890-9440","https://www.sonschevrolet.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=gbp","rwatkins@sonsautogroup.com","rwatkins@sonsautogroup.com","https://maps.google.com/?cid=15927817950225460167",4.2,1819,"Columbus, GA"
"Kia Country of Savannah","1 Park of Commerce Blvd, Savannah, GA 31405, USA","(912) 921-0555","https://www.kiacountryofsavannah.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp","bcampbell@kiaofsavannah.com","bcampbell@kiaofsavannah.com","https://maps.google.com/?cid=11198328695689135294",4.2,1560,"Pooler, GA"
"Carma Automotive Group","4189 Abbotts Bridge Rd, Duluth, GA 30096, USA","(404) 795-4993","https://www.carmaautogroup.com/","greg.mellott@gmail.com","greg.mellott@gmail.com; amylord@virtualfimanager.com; dcpalmer91@gmail.com; noshafreenr@gmail.com","https://maps.google.com/?cid=10917752202783269029",4.2,1505,"Johns Creek, GA"
"MasterCars Auto Sales & Service","6972 Buford Hwy NE, Atlanta, GA 30340, USA","(770) 450-5000","https://getmasterapproved.com/","help@mastercarsonline.com","help@mastercarsonline.com","https://maps.google.com/?cid=13448263637129767576",4.2,1229,"Atlanta, GA"
"Chevrolet of Canton","250 Liberty Blvd, Canton, GA 30114, USA","(678) 212-1093","https://www.chevroletofcanton.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness","sales@chevroletofcanton.com","sales@chevroletofcanton.com","https://maps.google.com/?cid=7507918051271995156",4.2,1191,"Canton, GA"
"Liberty Chrysler Dodge Jeep RAM","750 W Oglethorpe Hwy, Hinesville, GA 31313, USA","(912) 391-0802","https://www.libertychryslerdodgejeep.com/?utm_source=lmi_yext&utm_medium=organic","libertychryslerdodgejeep@mail.com","libertychryslerdodgejeep@mail.com","https://maps.google.com/?cid=13829966394374238140",4.2,939,"Pooler, GA"
"Cronic Chevrolet GMC","2676 N Expy, Griffin, GA 30223, USA","(770) 744-4740","https://www.cronicchevroletgmc.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=gbp","sales@cronicchevroletbuickgmc.edealerhub.com","sales@cronicchevroletbuickgmc.edealerhub.com","https://maps.google.com/?cid=7316043009584045363",4.2,830,"McDonough, GA"
"Victory Lane Auto Sales, Inc","2600 Watson Blvd, Warner Robins, GA 31093, USA","(478) 922-8870","http://www.victorylaneautos.com/","victorylanecarsales@gmail.com","victorylanecarsales@gmail.com","https://maps.google.com/?cid=5536405019531374348",4.2,409,"Warner Robins, GA"
"Prestige Automotive Dealership","1532 Gordon Hwy, Augusta, GA 30906, USA","(706) 792-8175","http://www.prestigeautodealer.com/","prestigeauto8175@gmail.com","prestigeauto8175@gmail.com; prestige1532@gmail.com","https://maps.google.com/?cid=3819034782202156045",4.2,293,"Augusta, GA"
"Drew International Brokerage - Used Car Sales","2224 Metropolitan Pkwy SW, Atlanta, GA 30315, USA","(404) 622-6255","http://www.drewsautosales.com/","drews.cars@yahoo.com","drews.cars@yahoo.com","https://maps.google.com/?cid=1941852558917559228",4.2,262,"Atlanta, GA"
"1 Owner Auto Sales","10821 Veterans Memorial Hwy, Lithia Springs, GA 30122, USA","(770) 819-4944","http://inv1.1ownerautosales.net/","ls1owner@att.net","ls1owner@att.net; 1ownerautosales@gmail.com","https://maps.google.com/?cid=4325146077158580673",4.2,156,"Douglasville, GA"
"One Stop Auto Sales","2838 Gray Hwy, Macon, GA 31211, USA","(478) 741-8009","http://www.shoponestop.com/","samerson@shoponestop.com","samerson@shoponestop.com","https://maps.google.com/?cid=5470562317465419926",4.2,133,"Macon, GA"
"1 Owner Auto Sales","826 Bankhead Hwy, Carrollton, GA 30117, USA","(770) 838-9211","http://inv2.1ownerautosales.net/","ls1owner@att.net","ls1owner@att.net; 1ownerautosales@gmail.com","https://maps.google.com/?cid=16164843026482829540",4.2,65,"Carrollton, GA"
"Georgia Auto Gallery","3488 Stone Mountain Hwy, Snellville, GA 30078, USA","(770) 761-8809","http://www.georgiaautogallery.com/","ali.supariwala@gmail.com","ali.supariwala@gmail.com","https://maps.google.com/?cid=728210517421192985",4.2,24,"Snellville, GA"
"Old (David) Hodges Auto Sales","1016 N Ashley St, Valdosta, GA 31601, USA","(229) 247-2640","http://www.hodgesautosales.com/","oldhodgesauto@gmail.com","oldhodgesauto@gmail.com","https://maps.google.com/?cid=4938906222687593068",4.2,11,"Valdosta, GA"
"ALM Chevrolet South","4200 Jonesboro Rd, Union City, GA 30291, USA","(770) 756-6472","https://www.almchevysouth.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp","sales@almchevysouth.com","sales@almchevysouth.com","https://maps.google.com/?cid=5220527093102172091",4.1,3469,"Peachtree City, GA"
"Vaden Nissan Savannah","10421 Abercorn St, Savannah, GA 31419, USA","(912) 920-5480","https://www.vadennissanofsavannah.com/?utm_campaign=google_my_business&utm_medium=organic&utm_source=google","info@danvaden.com","info@danvaden.com","https://maps.google.com/?cid=401628600834377074",4.1,1893,"Savannah, GA"
"Greenway Chrysler Dodge Jeep Ram of Rome","2500 New Calhoun Hwy NE, Rome, GA 30161, USA","(706) 232-7793","https://www.greenwaycdjrofrome.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business","sales@universitycdjrofrome.edealerhub.com","sales@universitycdjrofrome.edealerhub.com","https://maps.google.com/?cid=10037113848969908040",4.1,819,"Rome, GA"
"Hutchinson Auto Group","3989 River Pl Dr, Macon, GA 31210, USA","(478) 757-2177","https://www.hutchinsonautogroup.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales","hutchinsonautogroup@dealerinspire.com","hutchinsonautogroup@dealerinspire.com","https://maps.google.com/?cid=12770234953768880969",4.1,481,"Macon, GA"
"Budget Car and Truck Sales","6225 Veterans Pkwy, Columbus, GA 31909, USA","(706) 327-6888","https://www.buybudgetnow.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp","parsleymatt@live.com","parsleymatt@live.com","https://maps.google.com/?cid=3959382199603313625",4.1,467,"Columbus, GA"
"OBS International Auto Sales","8556 US-301, Statesboro, GA 30458, USA","(912) 481-2925","https://obsautosale.com/","obsinternationalautosale@yahoo.com","obsinternationalautosale@yahoo.com","https://maps.google.com/?cid=13063767580767435229",4.1,79,"Statesboro, GA"
"M And M Auto Superstore","521 Thornton Rd, Lithia Springs, GA 30122, USA","(770) 745-4959","http://www.mandmautosuperstore.com/Inventory","sales@mandmautosuperstore.com","sales@mandmautosuperstore.com","https://maps.google.com/?cid=11017196719733003923",4,352,"Douglasville, GA"
"Atlantic Luxury Auto, LLC","7100 Buford Hwy NE Building A, Doraville, GA 30340, USA","(770) 680-5222","https://www.atlanticluxuryautos.com/","atlanticluxuryauto@gmail.com","atlanticluxuryauto@gmail.com","https://maps.google.com/?cid=176842008408023893",4,95,"Dunwoody, GA"
"Premiere Auto Choice","2003 N Slappey Blvd, Albany, GA 31701, USA","(229) 405-1226","https://premierautochoice.com/","premierautochoice@gmail.com","premierautochoice@gmail.com","https://maps.google.com/?cid=7754438924683273038",4,61,"Albany, GA"
"Kiwi Auto Sales","104 New Hope Rd, Fayetteville, GA 30214, USA","(404) 403-9898","http://www.kiwiautosales.com/","sales@kiwiautosales.com","sales@kiwiautosales.com","https://maps.google.com/?cid=16917005682191493353",4,28,"Fayetteville, GA"
"King Street Way Auto Boutique","905 Martin Luther King Jr St Suite B, Carrollton, GA 30117, USA","(678) 601-3709","http://www.kingstreetwayautoboutique.com/","kingstreetwayautoboutique@yahoo.com","kingstreetwayautoboutique@yahoo.com","https://maps.google.com/?cid=14457451812245268921",4,1,"Carrollton, GA"
"Interstate Auto Sales","2531 GA-247CONN, Byron, GA 31008, USA","(478) 956-5674","http://interstaterides.com/","autointerstate@att.net","autointerstate@att.net; interstateautosalesbyron@gmail.com; interstatemacon@gmail.com; interstateautowr@gmail.com; interstateas8@gmail.com","https://maps.google.com/?cid=2984173420771776705",3.9,241,"Warner Robins, GA"
"Eagle Auto Sales","1104 Russell Pkwy, Warner Robins, GA 31088, USA","(478) 922-7726","http://eagleautos.net/","sales@eagleautos.net","sales@eagleautos.net","https://maps.google.com/?cid=14765118968811627420",3.9,104,"Warner Robins, GA"
"Cherokee Auto Group LLC","918 Univeter Rd, Canton, GA 30115, USA","(770) 345-0282","http://www.cherokeeautogroup.com/","dmosley@cherokeeautogroup.com","dmosley@cherokeeautogroup.com; david@jaspereasycarcredit.com","https://maps.google.com/?cid=10535492064199105457",3.9,90,"Canton, GA"
"Real Trucks & Cars","12274 Cumming Hwy, Canton, GA 30115, USA","(470) 302-2993","https://realtruckscars.com/","realtruckscars@gmail.com","realtruckscars@gmail.com","https://maps.google.com/?cid=3327356248394797952",3.9,74,"Canton, GA"
"HRM Auto LLC","895 3rd St, Macon, GA 31201, USA","(478) 746-0222","http://hrmmotors.com/","hrmmotors@yahoo.com","hrmmotors@yahoo.com","https://maps.google.com/?cid=1465929505679006674",3.9,69,"Macon, GA"
"Bennett Motors Of Valdosta","1200 N Ashley St, Valdosta, GA 31601, USA","(229) 247-2000","http://bennettmotorsofvaldosta.com/contact","chasbeen1@yahoo.com","chasbeen1@yahoo.com","https://maps.google.com/?cid=17009545254527226303",3.9,45,"Valdosta, GA"
"Cars R Us","4568 Pio Nono Ave Ste A, Macon, GA 31206, USA","(478) 200-8205","https://carsrusomg.com/","angie@carsrusomg.com","angie@carsrusomg.com","https://maps.google.com/?cid=13382207313428670521",3.8,199,"Macon, GA"
"Rainwater Motor Co Inc","12901 Veterans Memorial Hwy, Douglasville, GA 30134, USA","(770) 942-8275","http://www.rainwatermotorco.com/","rainwatermotorco@gmail.com","rainwatermotorco@gmail.com","https://maps.google.com/?cid=4294116356286630171",3.8,112,"Douglasville, GA"
"Your AutoDealer Inc.","3647 Jodeco Rd, McDonough, GA 30253, USA","(678) 271-2788","http://www.yourautodealerinc.com/","yourautodealerinc@gmail.com","yourautodealerinc@gmail.com","https://maps.google.com/?cid=9492817138535019505",3.8,63,"McDonough, GA"
"US EXPRESS AUTO","4745 S Berkeley Lake Rd NW, Peachtree Corners, GA 30071, USA","(470) 448-3387","http://usexpressauto.com/","usexpressauto1@gmail.com","usexpressauto1@gmail.com","https://maps.google.com/?cid=17403187504424926727",3.7,742,"Johns Creek, GA"
"Car Corner","10205 GA-92, Woodstock, GA 30188, USA","(770) 591-4555","http://carcornerofwoodstock.com/","sales.carcorner@gmail.com","sales.carcorner@gmail.com","https://maps.google.com/?cid=15284245874557028646",3.7,164,"Woodstock, GA"
"247 Auto Sales","4405 Pio Nono Ave, Macon, GA 31206, USA","(478) 785-8372","http://www.247autosales.net/","247autosales1999@gmail.com","247autosales1999@gmail.com","https://maps.google.com/?cid=15853197114075169003",3.7,113,"Macon, GA"
"Randle Smith Auto Sales","612 N Glenwood Ave, Dalton, GA 30721, USA","(706) 278-7890","http://randlesmithautosales.com/","randlesmithautosales612@gmail.com","randlesmithautosales612@gmail.com","https://maps.google.com/?cid=17624435731985247529",3.7,41,"Dalton, GA"
"Ball Auto Sales","176 Greenville St S, Newnan, GA 30263, USA","(770) 683-5515","http://ballautosale.com/","ballautocredit@gmail.com","ballautocredit@gmail.com","https://maps.google.com/?cid=862364134872757214",3.7,18,"Newnan, GA"
"Carfinders of South Atlanta","364 Keys Ferry St, McDonough, GA 30253, USA","(770) 954-3535","http://www.carfindersatlanta.com/","carfindersofsouthatlanta@gmail.com","carfindersofsouthatlanta@gmail.com","https://maps.google.com/?cid=15487052527078064736",3.6,118,"McDonough, GA"
"CKA Auto Sales Hinesville","760 Elma G Miles Pkwy, Hinesville, GA 31313, USA","(912) 332-7299","https://ckaautosaleshinesville.com/","ckahinesville@gmail.com","ckahinesville@gmail.com; ckaautosales@gmail.com","https://maps.google.com/?cid=18408513708229414766",3.6,67,"Hinesville, GA"
"Savannah best deals on 4 wheels","4613 Ogeechee Rd, Savannah, GA 31405, USA","(912) 208-5000","http://www.sbdo4w.com/","savannahbestdealson4wheels@yahoo.com","savannahbestdealson4wheels@yahoo.com","https://maps.google.com/?cid=14790814474278430968",3.5,101,"Savannah, GA"
"Bell's Auto Sales","9712, 6620 GA-21, Port Wentworth, GA 31407, USA","(912) 966-1955","http://www.bellsautosalesga.net/","bells.auto6620@yahoo.com","bells.auto6620@yahoo.com","https://maps.google.com/?cid=15040020097110983683",3.4,223,"Pooler, GA"
"Discovery Auto Sales","2220 Watson Blvd, Warner Robins, GA 31093, USA","(478) 302-5258","https://drivediscoveryautos.com/","tkanana@hotmail.com","tkanana@hotmail.com","https://maps.google.com/?cid=18401204140717278242",3.4,139,"Warner Robins, GA"
"Auto Star","220 Scenic Hwy S, Lawrenceville, GA 30046, USA","(770) 995-6981","https://autostar-ga.com/","autostar02@gmail.com","autostar02@gmail.com; autostartucker@gmail.com; autostar.norcross@gmail.com; 3797autostar@gmail.com","https://maps.google.com/?cid=5564969378923729552",3.4,110,"Lawrenceville, GA"
"Albert Campbell Auto Sales","1007 N Slappey Blvd, Albany, GA 31701, USA","(229) 405-1305","https://albertcampbellautosales.com/","acampbell@albertcampbellautosales.com","acampbell@albertcampbellautosales.com","https://maps.google.com/?cid=9301736276714240305",3.4,5,"Albany, GA"
"Mr. Daves Auto Sales","4524 17th Ave, Columbus, GA 31904, USA","(706) 610-6457","https://mrdavesautosales.com/","mrdavesauto@gmail.com","mrdavesauto@gmail.com","https://maps.google.com/?cid=9958455468714554626",3.3,109,"Columbus, GA"
"M & M Motors","29 McIntosh Lake Rd, Hinesville, GA 31313, USA","(912) 368-7433","http://www.mandmmotorshinesville.com/","johnakessel@gmail.com","johnakessel@gmail.com","https://maps.google.com/?cid=15706127364561101516",3.3,81,"Hinesville, GA"
"Adel Car Company","2424 Northside Dr W, Statesboro, GA 30458, USA","(912) 681-2479","http://southernautoteam.com/","sales@adelcarcompany.com","sales@adelcarcompany.com; sales@southernautoteam.com","https://maps.google.com/?cid=13766657719829491024",3.2,99,"Statesboro, GA"
"Dago's Auto Sales","1619 E Morris St, Dalton, GA 30721, USA","(706) 529-7830","http://dagosautosales.com/","dagosautosales@gmail.com","dagosautosales@gmail.com","https://maps.google.com/?cid=13191092849480318760",2.8,117,"Dalton, GA"
"AGN Auto Gallery","1335 Holcomb Bridge Rd, Roswell, GA 30076, USA","(770) 643-3111","http://www.agnautogallery.com/","sales@agnautogallery.com","sales@agnautogallery.com","https://maps.google.com/?cid=5343627267150615599",2.7,133,"Roswell, GA"
"Auto Cash Inc","2996 Griffin Hwy, Griffin, GA 30223, USA","(770) 412-6009","https://autocashusedcars.com/","autocashusedcars@bellsouth.net","autocashusedcars@bellsouth.net","https://maps.google.com/?cid=10332184331230300988",2.5,41,"Griffin, GA"
"The car galleria","522 W Oglethorpe Blvd, Albany, GA 31701, USA","(229) 405-3472","http://www.thecargalleria.com/","galleriacar@yahoo.com","galleriacar@yahoo.com","https://maps.google.com/?cid=2452319858829235495",2.3,9,"Albany, GA"
"Excel Auto of Rome LLC","50 Eden Valley Rd SE, Rome, GA 30161, USA","(706) 314-9223","https://excelautorome.com/","excelauto20@outlook.com","excelauto20@outlook.com","https://maps.google.com/?cid=12890623880409938469",,,"Rome, GA"
"Craft Select Motors LLC","6857 GA-16 Suite 1009, Senoia, GA 30276, USA","(678) 723-7211","https://craftselectmotors.com/","craftselectmotors@gmail.com","craftselectmotors@gmail.com","https://maps.google.com/?cid=6720064921345695444",,,"Peachtree City, GA"
