Name,Address,Phone,Website,Email,All Emails,Google Maps,Rating,Reviews,City
"Daytorius Auto Sport","1305 Richard St, Salisbury, NC 28144, USA","(980) 237-3998","https://www.daytoriusautosport.com/","daytoriusautosport@gmail.com","daytoriusautosport@gmail.com","https://maps.google.com/?cid=17617156993634944298",4.1,76,"Salisbury, NC"
"Sport Durst Automotive","4511 Durham-Chapel Hill Blvd, Durham, NC 27707, USA","(919) 489-6531","http://www.sportdurst.com/?utm_source=GoogleBusinessProfile&utm_medium=organic","sales@sportdurstcdjr.edealerhub.com","sales@sportdurstcdjr.edealerhub.com","https://maps.google.com/?cid=5403333894208824976",4,1053,"Durham, NC"
"Carolina Kia of High Point","2445 N Main St, High Point, NC 27262, USA","(336) 884-7000","https://www.carolinakia.com/?utm_source=GoogleBusinessProfile&utm_medium=organic","operry@carolinaautomotive.com","operry@carolinaautomotive.com","https://maps.google.com/?cid=2299407852332384080",4,494,"High Point, NC"
"Cardinal Auto Sales Inc","5429 Fayetteville Rd, Raleigh, NC 27603, USA","(919) 662-8200","https://www.cardinalautosales.com/?utm_source=organic&utm_medium=gmb&utm_campaign=local","cardinal865@gmail.com","cardinal865@gmail.com","https://maps.google.com/?cid=17571926936054331076",4,442,"Holly Springs, NC"
"Value Max Used Cars","2620 S Memorial Dr, Greenville, NC 27834, USA","(252) 353-5191","http://www.valuemaxnc.com/","sales@valuemaxnc.com","sales@valuemaxnc.com","https://maps.google.com/?cid=13239984293149537049",4,219,"Greenville, NC"
"P J's Auto Sales","820 E 2nd St, Lumberton, NC 28358, USA","(910) 739-1228","http://pjsautosales.net/","contact@sansoxygen.com","contact@sansoxygen.com; pjsautosales@ncrrbiz.com","https://maps.google.com/?cid=6131976019244507657",4,24,"Lumberton, NC"
"Family Auto of Greenville","105 E Stone Ave, Greenville, SC 29609, USA","(864) 242-4049","https://www.familyautoofgreenville.com/","info@familyautoofgreenville.com","info@familyautoofgreenville.com","https://maps.google.com/?cid=1579003792135051309",3.9,545,"Greenville, NC"
"Direct Automotive","4810 W Hwy 74, Monroe, NC 28110, USA","(704) 296-0607","http://www.gmdirectautomotive.com/","rabinader@gmdirectautomotive.com","rabinader@gmdirectautomotive.com","https://maps.google.com/?cid=17597165467979710005",3.9,180,"Indian Trail, NC"
"Kernersville Chrysler Dodge Jeep Ram Service","950 NC-66 South, Kernersville, NC 27284, USA","(888) 784-1526","https://www.31dodge.com/service/center.htm?utm_source=googlemybusiness&utm_medium=ScheduleAppt&utm_campaign=Internal","aclay@31dodge.com","aclay@31dodge.com","https://maps.google.com/?cid=14884199083976007169",3.8,54,"Kernersville, NC"
"Terrific Cars - Nash Street","400 Nash St N, Wilson, NC 27893, USA","(252) 291-1020","https://terrificcarsofnc.com/","info@terrificcarsofnc.com","info@terrificcarsofnc.com; terrificcarsofwilson@gmail.com; rodney@terrificcarsofnc.com; goldsboro@terrificcarsofnc.com","https://maps.google.com/?cid=1132151228152181612",3.6,15,"Wilson, NC"
"Gastonia Cadillac","831 S Main St, Lowell, NC 28098, USA","(980) 550-1135","https://www.gastoniacadillac.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business","leads@mckenneygm.com","leads@mckenneygm.com","https://maps.google.com/?cid=3281055659600517133",3.5,45,"Gastonia, NC"
"American Auto Sales","2201 Dickinson Ave, Greenville, NC 27834, USA","(252) 756-5114","http://americanautogvl.net/","sales@americanautogvl.com","sales@americanautogvl.com","https://maps.google.com/?cid=10797278282168045828",3.4,120,"Greenville, NC"
"Beasley's Auto Sales","2725 E Elizabethtown Rd, Lumberton, NC 28358, USA","(910) 737-6111","https://beasleysauto.com/inventory","beasleysauto4@att.net","beasleysauto4@att.net","https://maps.google.com/?cid=5956606475673752355",3.4,41,"Lumberton, NC"
"Campbell's Used Cars","209 N Pine St, Lumberton, NC 28358, USA","(910) 738-4141","http://campbellsusedcarsinc.com/","ccampbellsused@nc.rr.com","ccampbellsused@nc.rr.com","https://maps.google.com/?cid=5382138010479676769",3.3,189,"Lumberton, NC"
"K & K Auto Sales","820 M.L.K. Jr Dr, Lumberton, NC 28358, USA","(910) 735-1166","http://kandkautosales.com/","keithhaywood@att.net","keithhaywood@att.net","https://maps.google.com/?cid=8430248738231873286",3.3,150,"Lumberton, NC"
"Cleveland Springs Auto","5479 Cornwallis Rd, Garner, NC 27529, USA","(919) 550-7500","https://www.clevelandspringsautosales.com/","csassales@gmail.com","csassales@gmail.com","https://maps.google.com/?cid=2148708647504706475",3.3,40,"Garner, NC"
"Terrific Cars - Goldsboro","2036 US-117, Goldsboro, NC 27530, USA","(919) 947-1224","https://terrificcarsofnc.com/","info@terrificcarsofnc.com","info@terrificcarsofnc.com; terrificcarsofwilson@gmail.com; rodney@terrificcarsofnc.com; goldsboro@terrificcarsofnc.com","https://maps.google.com/?cid=10015522360400841635",3.1,48,"Goldsboro, NC"
"A Cheap Ride Auto Sales","2426 US-301, Wilson, NC 27893, USA","(252) 291-1052","https://terrificcarsofwilson.com/","info@terrificcarsofnc.com","info@terrificcarsofnc.com; rodney@terrificcarsofnc.com; terrificcarsofwilson@gmail.com; goldsboro@terrificcarsofnc.com","https://maps.google.com/?cid=5086245680351155762",3,36,"Wilson, NC"
"Jake's Auto & Truck Sales","705 Gum Branch Rd, Jacksonville, NC 28540, USA","(910) 347-7377","https://jakesautoandtrucksales.net/inventory","trucksales@gmail.com","trucksales@gmail.com","https://maps.google.com/?cid=11775885833866580799",2.7,49,"Jacksonville, NC"
"Mocks Auto","2938 NC-66, Kernersville, NC 27284, USA","(336) 666-4145","http://mocksautos.com/","mocksauto@yahoo.com","mocksauto@yahoo.com","https://maps.google.com/?cid=9716800387692495120",2.6,19,"Kernersville, NC"
"Terrific Cars of Wilson","2426 US-301, Wilson, NC 27893, USA","(252) 281-1022","https://terrificcarsofnc.com/","info@terrificcarsofnc.com","info@terrificcarsofnc.com; terrificcarsofwilson@gmail.com; rodney@terrificcarsofnc.com; goldsboro@terrificcarsofnc.com","https://maps.google.com/?cid=14298839626166347972",2.2,26,"Wilson, NC"
